track_name,pos,album_name,artist_name,duration_ms,playlist_name,playlist_pid,playlist_num_tracks,playlist_num_albums,playlist_num_artists,playlist_num_followers,playlist_collaborative,harmony_degree,tonic,mode,tempo,mfcc_shape,spectral_contrast_mean,spectral_contrast_var,spectral_centroid_mean,spectral_centroid_var,spectral_flatness_mean,spectral_flatness_var,progression1,progression2
Pet Shop Boys - West End Girls (Official Video) [HD REMASTERED],640,YouTube,Pet Shop Boys,235000,Liked videos,LL,729,0,530,0,False,5.883303589133452,E,minor,112.34714673913044,"(13, 10086)",21.342053460834634,11.732955625617528,2628.24825016957,747.800561576562,0.043681476,0.052647036,"['v', 'V', 'I', 'v']","['I', 'v', 'V', 'I']"
Wham! - Everything She Wants (Official Video),641,YouTube,WHAM!,398000,Liked videos,LL,729,0,530,0,False,4.539788341226686,B,minor,112.34714673913044,"(13, 17103)",21.9803036667538,12.434196518891468,2482.677544949237,507.121036371088,0.02618565,0.029251015,"['i', 'bVII', 'v', 'III', 'i', 'bVII', 'II', 'v']","['V', 'III', 'bbviio5b3', 'V', 'III', 'bbviio5b3', 'V']"
The Romantics - Talking in Your Sleep,642,YouTube,TheRomanticsVEVO,235000,Liked videos,LL,729,0,530,0,False,7.46659408096605,F,major,129.19921875,"(13, 10103)",22.080391704924388,11.995252399166342,2368.991448184332,495.0641389201883,0.01980103,0.021089878,"['VI', 'V', '#I', 'II', 'IV', 'vi', 'V', 'vi']","['ii', 'vi', 'VII', 'I', 'ii', 'vi', '#io5b3', 'I']"
Steve Miller Band - Abracadabra (Official Music Video),643,YouTube,Steve Miller Band,220000,Liked videos,LL,729,0,530,0,False,6.359911054637865,A,major,129.19921875,"(13, 9444)",21.865126265249604,11.463250711112632,2399.9402638393685,684.1851705310984,0.030475495,0.10063655,"['i', 'iv', 'v', 'i']","['iv', 'v', 'i', 'iv']"
Twisted Sister - We're Not Gonna Take It (Official Music Video),644,YouTube,Twisted Sister,272000,Liked videos,LL,729,0,530,0,False,6.7835801729304,B,major,151.99908088235293,"(13, 11681)",21.85386822261842,12.461416979737589,3019.760114734339,788.4900338695273,0.061481517,0.10764719,"['I', 'IV', 'I', 'IV']","['IV', 'I', 'IV', 'bVII', 'IV']"
Twisted Sister - I Wanna Rock (Official Music Video),645,YouTube,Twisted Sister,274000,Liked videos,LL,729,0,530,0,False,6.788503990490746,D,major,107.666015625,"(13, 11778)",22.01513973037598,12.683057570650352,3125.471220614493,881.2985333423993,0.061565574,0.090958804,"['V', 'IV', 'I', 'ii', 'V']","['I', 'ii', 'V', 'IV', 'I']"
Quiet Riot - Bang Your Head (Metal Health),646,YouTube,QuietRiotVEVO,298000,Liked videos,LL,729,0,530,0,False,6.312807305080777,G#,minor,117.45383522727272,"(13, 12813)",21.016490955050863,12.679959244504223,3870.98812985799,569.2135083265625,0.112222135,0.04856978,"['bbII', 'III', 'bVII', 'i', 'bbII']","['bbII', 'bVII', 'i', 'bbII']"
Quiet Riot - Cum On Feel The Noize (Video Version),647,YouTube,QuietRiotVEVO,307000,Liked videos,LL,729,0,530,0,False,7.893848526387937,F#,minor,78.30255681818181,"(13, 11672)",21.400011531637578,12.270889803773889,2380.556875136889,401.7279190443311,0.027381083,0.024105992,"['bVI', 'III', 'bII', 'bVI']","['bVII', 'iii', 'bII', 'bVI']"
Judas Priest - Living After Midnight (Video),648,YouTube,Judas Priest,210000,Liked videos,LL,729,0,530,0,False,5.429982440737489,E,major,135.99917763157896,"(13, 9112)",20.971805213053088,11.501363211165454,2757.6235798679404,635.9142446384193,0.05564818,0.09779916,"['IV', 'V', 'I', 'IV', 'V', 'I']","['I', 'bVII', 'IV', 'V', 'I']"
Alicia Bridges - I Love The Nightlife (1978),649,YouTube,Ichnos71live,181000,Liked videos,LL,729,0,530,0,False,6.398582474226804,C,major,123.046875,"(13, 7760)",23.30580790480152,11.239580480802234,2074.96944940434,677.7088388239433,0.014427103,0.055553135,"['I', 'iii', 'I', 'IV', 'iio']","['iii', 'I', 'IV', 'iio', 'I']"
ABC - Be Near Me,650,YouTube,ABC Martin Fry,238000,Liked videos,LL,729,0,530,0,False,4.359503324208056,F,major,123.046875,"(13, 10228)",21.97025414086992,11.01595742054838,3361.9461321706644,834.6449717575327,0.06849039,0.068110004,"['iii', 'IV', 'V', 'IV']","['V', 'IV', 'ii', 'iii', 'I']"
Simple Minds - Alive And Kicking,651,YouTube,Simple Minds,327000,Liked videos,LL,729,0,530,0,False,4.818058819340597,G,major,103.359375,"(13, 14043)",22.52230506494905,11.895684982343932,2560.2832741811203,645.7658457631431,0.03420198,0.07206718,"['I', 'IV', 'bVII', 'I']","['IV', 'bVII', 'I', 'IV', 'bVII']"
The Verve - Bitter Sweet Symphony,652,YouTube,The Verve,276000,Liked videos,LL,729,0,530,0,False,3.3968976563817237,A,major,172.265625,"(13, 11862)",22.50834931254671,12.449346670490502,2411.3859611359308,586.3209625436322,0.026043946,0.028987126,"['V', 'ii', 'I', 'V']","['I', 'V', 'ii', 'I']"
Level 42 - Something About You - HQ Stereo Extended Mix!,653,YouTube,Astrolux777,270000,Liked videos,LL,729,0,530,0,False,6.262608845590137,E,major,103.359375,"(13, 11599)",21.663420689807023,10.621378446734935,2997.37083547945,772.5712617287998,0.04258542,0.039938785,"['bVI', 'bVII', 'I', 'ii', 'I']","['bVII', 'I', 'ii', 'I', 'bVI', 'bVII']"
When In Rome - The Promise (Official Music Video),654,YouTube,WhenInRomeVEVO,219000,Liked videos,LL,729,0,530,0,False,3.844926611359285,C,major,117.45383522727272,"(13, 9402)",21.858689117161365,11.765233286778464,2409.4870106824333,847.1360280773182,0.03703547,0.08090225,"['IV', 'I', 'vi', 'IV', 'I']","['I', 'vi', 'IV', 'I', 'IV', 'V', 'I']"
Double - The Captain Of Her Heart (Official U.S. Version),655,YouTube,Kurt Maloo,267000,Liked videos,LL,729,0,530,0,False,3.9260680034873583,F,minor,95.703125,"(13, 11470)",23.07837331355768,11.731649420549871,2272.358676378981,752.8062720072642,0.018720372,0.031136543,"['V', '#iii', 'III', 'ii', 'V', '#iii', 'III', 'ii']","['#I', 'iv', 'i', 'bVII', 'bvii', 'III', 'iv', 'V']"
Heart - These Dreams,656,YouTube,Heart,229000,Liked videos,LL,729,0,530,0,False,2.5058536088771253,B,major,78.30255681818181,"(13, 9823)",23.517849370284758,10.654618268903072,2677.006148917948,932.3790720829514,0.038645666,0.1152129,"['I', 'V', 'IV', 'I']","['V', 'IV', 'I', 'ii', 'I', 'V', 'IV']"
"A FLOCK OF SEAGULLS - THE MORE YOU LIVE, THE MORE YOU LOVE",657,YouTube,FOLO79,249000,Liked videos,LL,729,0,530,0,False,4.938943431510052,D,major,143.5546875,"(13, 10695)",22.125995615430416,11.719538169812663,3766.27706211628,1068.6490255140625,0.09300929,0.119341165,"['IV', 'V', 'IV', 'V']","['VI', 'I', 'VI', 'I']"
The Ocean Blue - Between Something and Nothing (Official Music Video),658,YouTube,The Ocean Blue,264000,Liked videos,LL,729,0,530,0,False,6.606982279820153,C,major,151.99908088235293,"(13, 11343)",21.24642956069553,11.26390202874105,2768.1627391158054,928.2802293838544,0.10767275,0.2304643,"['V', 'I', 'V', 'I']","['I', 'V', 'I', 'V']"
Kashif /  Help Yourself To My Love,659,YouTube,pocobara,286000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Going Places,660,YouTube,Starflyer 59 - Topic,266000,Liked videos,LL,729,0,530,0,False,3.0874661068835825,B,major,99.38401442307692,"(13, 11433)",23.03971957055679,11.276250281588313,2047.560641608136,692.8037558124456,0.012517709,0.015531299,"['I', 'bbvii', 'bVI+5#3', 'I', 'bbvii', 'bVI+5#3', 'I']","['I', 'bbvii', 'bIV', 'I', 'bbvii']"
Starflyer 59 - Going Places,661,YouTube,thebrosmartin,266000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
The Jacksons - Torture (Official Video),662,YouTube,The Jacksons,380000,Liked videos,LL,729,0,530,0,False,6.600220264317181,C,minor,129.19921875,"(13, 16344)",22.21723623610105,11.86512119489923,1618.5425648597898,479.49801135041184,0.00675626,0.010106267,"['bVI', 'iv', 'bVI', 'v']","['iv', 'bVI', 'v', 'i']"
Rockwell - Somebody's Watching Me (Official Music Video),663,YouTube,RockwellVEVO,216000,Liked videos,LL,729,0,530,0,False,6.81389337641357,C#,minor,123.046875,"(13, 9285)",22.911192536558342,10.972844066291314,2907.785110839719,941.9557975408312,0.048527002,0.11886233,"['i', 'iv', 'i', 'bVI']","['bVI', 'i', 'bVI', 'i']"
"Philip Bailey, Phil Collins - Easy Lover",664,YouTube,Philip Bailey,287000,Liked videos,LL,729,0,530,0,False,5.012385655306403,F#,minor,135.99917763157896,"(13, 12353)",21.593254946967463,11.844491937198,2525.5090943120395,544.7587080993776,0.032664888,0.027981851,"['i', 'iv', 'v', 'i', 'bVI']","['v', 'i', 'bVI', 'bVII', 'i']"
Howard Jones - No One Is To Blame,665,YouTube,howardjonesmusic,266000,Liked videos,LL,729,0,530,0,False,3.4897852278679937,A,major,95.703125,"(13, 11454)",23.39824025600981,12.345307175024717,1939.2332629090615,1003.478981441466,0.07925151,0.24174868,"['I', 'vi', 'V', 'I']","['I', 'V', 'IV', 'I']"
Starship - Sara (Official Music Video) [HD],666,YouTube,RHINO,327000,Liked videos,LL,729,0,530,0,False,4.272280751708428,A#,major,99.38401442307692,"(13, 14048)",22.80002399421413,12.097648180193524,2309.1837226325724,921.833013934168,0.035041597,0.10915366,"['bbVI', 'bbII', 'biv', 'bbV']","['biv', 'bbiii', 'bbVII', 'bI', 'bbII', 'biv', 'bbV', 'bIII']"
Chaka Khan - Through the Fire (Official Music Video) [HD Remaster],667,YouTube,Chaka Khan,247000,Liked videos,LL,729,0,530,0,False,3.581075996990218,G#,major,67.99958881578948,"(13, 10632)",24.454976902879565,11.66314647297428,2235.532804805771,701.9954931154323,0.021821717,0.0875783,"['bbVI', 'bbVI', 'bbII', 'bbVI', 'bbvii', 'bi', 'bIV']","['bbII', 'IV', 'biv', 'bbvii']"
I Can't Wait,668,YouTube,nushoozmusic,327000,Liked videos,LL,729,0,530,0,False,6.377391483233903,G,minor,103.359375,"(13, 9722)",21.773544463581555,11.316186412916716,3326.7357711476066,751.319442472715,0.056266204,0.04573831,"['bVI', 'bVII', 'viio', 'I', 'III', 'bVI', 'III', 'i']","['v', 'i', 'v', 'i']"
Caribbean Queen (No More Love On the Run),669,YouTube,Billy Ocean,476000,Liked videos,LL,729,0,530,0,False,4.436716197702603,A,minor,117.45383522727272,"(13, 9489)",22.899790038455933,11.465926501076146,2484.962272961437,842.1015871421152,0.022411194,0.03414936,"['iv', 'i', 'iv', 'i']","['i', 'iv', 'i', 'iv']"
Dynasty - The Only One,670,YouTube,UnidiscMusic,281000,Liked videos,LL,729,0,530,0,False,4.05044731610338,F,minor,83.35433467741936,"(13, 12072)",23.676075313374263,11.033911328582512,1814.38927559458,509.223826556484,0.009512546,0.05194144,"['#V', 'III', 'bVII', 'i', 'bVII', 'i']","['bVII', 'i', 'bVII', 'i', 'v']"
"Earth, Wind & Fire - Let's Groove (Official HD Video)",671,YouTube,Earth Wind & Fire,236000,Liked videos,LL,729,0,530,0,False,7.296230511150582,F#,minor,123.046875,"(13, 10134)",21.68283476418358,11.290182929470369,2779.9845583140286,916.7877654889884,0.04889451,0.08418458,"['i', 'iv', 'bII', 'i', 'iv']","['bII', 'i', 'iv', 'bII', 'i']"
U.S.A. For Africa - We Are the World,672,YouTube,USAforAfricaVEVO,431000,Liked videos,LL,729,0,530,0,False,2.7742700140071115,E,major,71.77734375,"(13, 18562)",22.562815563969707,11.875323070988731,2207.381848332921,628.573973122243,0.021223364,0.035725825,"['bII', 'bV', 'bVI', 'bII']","['bV', 'bVI', 'bII', 'bVI', 'bvii', 'iv', 'biii']"
Paul McCartney & Michael Jackson - Say Say Say (1983),673,YouTube,CHEM GLOP,297000,Liked videos,LL,729,0,530,0,False,6.093982314735112,D#,major,117.45383522727272,"(13, 12779)",22.053079090993297,11.86320310877584,2488.8015261494284,669.9156211892853,0.025411034,0.0375237,"['bbvi', 'bbII', 'bbii', 'bbvi']","['bbII', 'bbii', 'bbvi', 'bbII', 'bbii']"
Kool & The Gang - Summer Madness (Extended Mix),674,YouTube,VIBEChannel,389000,Liked videos,LL,729,0,530,0,False,4.658050619278406,F#,major,172.265625,"(13, 16713)",23.4726318996762,11.298589187562593,2209.8368168252327,1037.4673838646395,0.0125189675,0.055946596,"['v', 'i', 'iv', 'i']","['iv', 'i', 'v', 'i', 'iv']"
Level 42 - Lessons In Love (Extended Video),675,YouTube,Eduardo Montenegro M1,408000,Liked videos,LL,729,0,530,0,False,6.100883946392928,G,major,112.34714673913044,"(13, 17535)",21.380209661003445,11.374205749295951,2691.854275591006,645.3681998814534,0.03521066,0.043812316,"['I', 'bVII', 'IV', 'V', 'I']","['bVII', 'IV', 'V', 'I', 'bVII']"
Howard Jones - What Is Love,676,YouTube,howardjonesmusic,234000,Liked videos,LL,729,0,530,0,False,4.478628861616589,G,minor,95.703125,"(13, 9452)",21.838021875478105,11.312571819492725,3107.723850012473,1045.7344710481743,0.08507107,0.16111991,"['iv', 'III', 'bVII', 'iv', 'III', 'bVII']","['bVI', 'v', 'bII', 'III']"
Tgm - Damn Wire,677,YouTube,TrizZzle,349000,Liked videos,LL,729,0,530,0,False,3.996606109003793,G,minor,89.10290948275862,"(13, 15027)",20.603729937015,11.811680534218263,3177.074861563104,828.0049061977587,0.04006956,0.045510974,"['i', 'IV', 'i', 'IV', 'i', 'IV']","['IV', 'i', 'IV', 'V', 'i', 'IV', 'i']"
Michael Rose & Kinder Atom - Illegal (Tgm's Basswerk Remix),678,YouTube,TrizZzle,395000,Liked videos,LL,729,0,530,0,False,5.291551531542125,G,major,89.10290948275862,"(13, 17009)",20.711433045969837,12.212579278119485,3153.7958846226984,1352.7941179133068,0.050068032,0.06366748,"['VII', 'bii', 'VII', 'bii']","['bii', 'VII', 'bii', 'VII']"
TGM - (The Green Man) - Infinity (original) Basswerk 01,679,YouTube,Josh UB,369000,Liked videos,LL,729,0,530,0,False,3.016516421862195,A,minor,86.1328125,"(13, 15863)",21.58140832189284,12.300288166119774,3329.908552567239,1024.5901932587717,0.0727837,0.10070264,"['ii', 'iv', 'bVII', 'iv', 'bVII', 'i', 'v', 'ii']","['ii', 'i', 'V', 'ii', 'iv']"
Remind Me (Remastered),680,YouTube,Patrice Rushen - Topic,320000,Liked videos,LL,729,0,530,0,False,5.250780285983886,A,minor,92.28515625,"(13, 13777)",22.409112233357217,10.814104891751692,1860.391115568352,1102.2179511633667,0.017697612,0.048449837,"['i', 'v', 'I', 'i']","['v', 'I', 'i', 'v']"
Luther Vandross - Never Too Much (Official HD Video),681,YouTube,Luther Vandross,231000,Liked videos,LL,729,0,530,0,False,5.5656108597285066,D,major,107.666015625,"(13, 9945)",23.530498713769468,11.674745347128288,2307.2011341715206,761.7577166231597,0.024952015,0.08636181,"['ii', 'III', 'IV', 'iii']","['iii', 'vi', 'ii', 'III', 'IV']"
The Jones Girls - Nights Over Egypt (HD),682,YouTube,Dr. SuperFunk,276000,Liked videos,LL,729,0,530,0,False,5.520657672849915,A,minor,112.34714673913044,"(13, 11860)",22.56381600154805,10.97215060825345,2084.466201221913,1018.0279482310484,0.015004667,0.061496712,"['I', 'i', 'III', 'i']","['i', 'v', 'IV', 'I', 'i', 'III']"
The System - Don't Disturb This Groove,684,YouTube,UnidiscMusic,318000,Liked videos,LL,729,0,530,0,False,5.791335530141501,A,major,107.666015625,"(13, 10318)",21.9802017571968,11.67898329160513,2587.301565085412,777.8677570089882,0.038649965,0.043228038,"['I', 'i', 'bVII', 'I']","['i', 'bVII', 'I', 'iv', 'i', 'I', 'i', 'bVII']"
Mr Telephone Man - New Edition,685,YouTube,CousinSinister,236000,Liked videos,LL,729,0,530,0,False,4.828069482826688,D,major,95.703125,"(13, 10132)",22.87287775381153,13.034939739725647,1999.355274818992,479.1059568133049,0.011554078,0.01560257,"['I', 'bV', 'IV', 'iii', 'IV']","['IV', 'I', 'bV', 'IV', 'iii']"
Finis Henderson - Skip To My Lou (1983) [Official Video / HD Audio / Lyrics],686,YouTube,Yung Dryaz,300000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
The System - You are in my System (Official Music Video),687,YouTube,UnidiscMusic,227000,Liked videos,LL,729,0,530,0,False,6.391549584657984,A#,minor,107.666015625,"(13, 9751)",22.03714202192907,11.12111419816162,1589.9734469469051,912.2179034247414,0.012383311,0.034909185,"['i', 'bbI', 'i', 'iv', 'i', 'biii', 'bbii', 'bbviio5b3']","['i', 'biii', 'bbii', 'bbviio5b3', 'biii', 'bbii', 'biii', 'bbii']"
New Edition - Cool It Now (Official Music Video),688,YouTube,New Edition,217000,Liked videos,LL,729,0,530,0,False,6.859792046307214,B,minor,117.45383522727272,"(13, 9329)",22.63477045354548,11.757961229809434,2161.24812220666,879.8557259010507,0.021809403,0.041067854,"['iii', 'bvi', 'bVII', 'bI']","['bvii', 'bI', 'bII', 'bI', 'bII', 'bvii', 'iv', 'iii']"
Dynasty - I Can't Stop Loving You,689,YouTube,UnidiscMusic,300000,Liked videos,LL,729,0,530,0,False,6.364271302188421,E,major,107.666015625,"(13, 12886)",22.473449929540884,11.167740639215124,2037.526099065793,786.5696997725868,0.017085943,0.0427486,"['I', 'v', 'vi', 'v']","['v', 'vi', 'v', 'I', 'v']"
America - You Can Do Magic,691,YouTube,America,228000,Liked videos,LL,729,0,530,0,False,5.472921978582356,E,minor,129.19921875,"(13, 9805)",22.62083065019055,11.50285812606147,2771.4344296974987,754.0018336856035,0.031356927,0.033097997,"['i', 'v', 'bVI', 'bVII', 'i', 'v', 'bVI']","['bVII', 'i', 'v', 'bVI', 'bVII']"
Three Dog Night - Easy To Be Hard (Suitable For Framing 1969),692,YouTube,jonpollina,193000,Liked videos,LL,729,0,530,0,False,2.832809857453491,D,major,89.10290948275862,"(13, 8278)",26.058897708657923,15.378037624116851,1604.3063499858506,544.7136300914175,0.0039582006,0.0478034,"['V', 'bVII', 'V', 'I', 'VI', 'ii', 'V', 'I']","['v', 'V', 'bVII', 'V', 'I']"
Kashif - Lover turn me on (I just got to have you) 1983,693,YouTube,ArchieGe,345000,Liked videos,LL,729,0,530,0,False,6.317928018836192,C,minor,117.45383522727272,"(13, 14865)",22.42197376902778,11.568065112706664,2718.9244461580247,1085.8892358693502,0.042234078,0.092749484,"['bVI', 'bVII', 'i', 'bVII']","['i', 'bVII', 'i', 'v']"
Since I Don't Have You,694,YouTube,The Skyliners,160000,Liked videos,LL,729,0,530,0,False,3.01198209903277,F#,major,71.77734375,"(13, 6927)",24.885314527151,11.78923125097342,1841.979112572576,449.5374357106297,0.0074348967,0.042803243,"['I', 'bbvii', 'bbiii', 'V', 'I', 'bbvii', 'bbiii']","['I', 'iv', 'biv', 'V']"
"Little Anthony ""Tears on My Pillow""",695,YouTube,NRRArchives,172000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Time of the Season,696,YouTube,The Zombies Music,215000,Liked videos,LL,729,0,530,0,False,3.234997372569627,E,minor,123.046875,"(13, 9515)",22.45826104642042,11.908761693694846,2377.152981723368,815.9764974938133,0.06652246,0.19983822,"['v', 'I', 'v', 'I']","['I', 'v', 'I', 'v']"
Ventura Highway,697,YouTube,America,212000,Liked videos,LL,729,0,530,0,False,3.7265811780047815,D,major,129.19921875,"(13, 9202)",22.7222280633836,11.041979683109137,2598.097128216773,868.3558037251639,0.017217174,0.030105524,"['I', 'IV', 'I', 'IV', 'I']","['IV', 'I', 'IV', 'I', 'IV']"
Runaround Sue,698,YouTube,Dion,172000,Liked videos,LL,729,0,530,0,False,4.737061273051755,D,major,78.30255681818181,"(13, 6724)",24.636750405029595,15.19834617426868,2880.5278334087648,479.6084569417874,0.010253515,0.012181491,"['I', 'vi', 'IV', 'V', 'I', 'vi', 'IV']","['V+', 'I', 'vi', 'IV']"
A Teenager In Love,699,YouTube,Dion & The Belmonts - Topic,154000,Liked videos,LL,729,0,530,0,False,2.470983141876772,C#,major,161.4990234375,"(13, 6703)",24.1600131327437,11.515818906114596,2874.0009360842528,824.1804683349695,0.03445914,0.09517775,"['I', 'bbvii', 'IV', 'bbVI', 'I']","['bbvii', 'IV', 'bbVI', 'I', 'bbvii', 'IV', 'bbVI']"
Peggy March - I Will Follow Him (remastered audio),700,YouTube,mazdaishpahan,154000,Liked videos,LL,729,0,530,0,False,3.229406420351302,C,major,123.046875,"(13, 6604)",23.44147220590538,11.87393866742188,2442.5255291107933,590.1984915231579,0.024311054,0.059407808,"['I', 'bvi', 'V', 'I', 'vio', 'III', 'II', 'I']","['vio', 'III', 'II', 'I', 'III', 'iii', 'VI', 'iii']"
"Everly Brothers- ""All I Have To Do Is Dream/Cathy's Clown"" 1960 (Reelin' In The Years Archives)",701,YouTube,ReelinInTheYears66,344000,Liked videos,LL,729,0,530,0,False,,,,,,,,,,,,,
Dave Clark Five - Glad All Over (original video 1963),702,YouTube,TransatlanticMoments,161000,Liked videos,LL,729,0,530,0,False,5.497331602480888,D,major,135.99917763157896,"(13, 6933)",25.533448919402502,12.949055318423966,1056.9218689186928,193.03200241094572,0.00028562115,0.013851259,"['I', 'IV', 'I', 'IV', 'I', 'IV', 'I']","['bII', 'bV', 'bII', 'bV', 'bII', 'bV', 'bII', 'bV']"
Gordon Lightfoot - Sundown (1974),703,YouTube,Katy Jones,213000,Liked videos,LL,729,0,530,0,False,4.189643871531571,F#,minor,107.666015625,"(13, 9154)",23.39554797259679,11.966382201555632,2072.860960508062,714.5912958202139,0.015293454,0.063499235,"['I', 'IV', 'bVII', 'I', 'IV', 'bVII', 'I']","['I', 'IV', 'bVII', 'I', 'I', 'I']"
Eddie Kendricks-Date With The Rain,704,YouTube,SOUL & FUNK GROOVES,162000,Liked videos,LL,729,0,530,0,False,5.271482122260669,A,major,123.046875,"(13, 6936)",22.011401775113853,10.93038609679794,2160.5015175805647,614.8815840413521,0.017786743,0.03652769,"['I', 'i', 'I', 'i']","['i', 'I', 'i', 'I']"
Howard Jones - New Song - The Very Best Of,705,YouTube,howardjonesmusic,256000,Liked videos,LL,729,0,530,0,False,8.6515508797388,A,minor,112.34714673913044,"(13, 11026)",23.401948176827144,11.865974624949734,3474.7991172959973,971.5375913662084,0.06360806,0.10281637,"['#III', 'bii', '#III', 'bii']","['#III', 'VI', '#III', 'bii']"
Howard Jones - Everlasting Love,706,YouTube,XD346,250000,Liked videos,LL,729,0,530,0,False,5.850828729281768,D,major,103.359375,"(13, 11041)",20.93567046121674,11.311071251511748,3387.3283549547486,578.9888035096881,0.0831853,0.07864852,"['bVII', 'IV', 'bVII', 'IV', 'bVII', 'I']","['V', 'IV', 'V', 'ii', 'V', 'I']"
Michael Jackson - Rock With You - Acoustic Fingerstyle Guitar Cover by Kent Nishimura,707,YouTube,Kent Nishimura,232000,Liked videos,LL,729,0,530,0,False,3.888510126328454,C#,major,112.34714673913044,"(13, 9974)",24.19507037242806,11.588489217042248,1269.6511945586367,614.6283751077801,0.0045307875,0.028265655,"['biv', 'IV', 'bbVI', 'bbvii', 'bbiii', 'bbVI', 'bbVII', 'I']","['bbiii', 'bbVI', 'bbVII', 'I', 'bbVI', 'bVII', 'bbvii', 'bbiii']"
